;crds_x;crds_y;type;sub_type;d_centre;pop_500;pop_N;f2m_500;f2m_N;child_pct_500;child_pct_N;elderly_pct_500;elderly_pct_N;transport_500;transport_N;metro_500;metro_N;parking_500;parking_N;facility_500;facility_N;hotels_500;hotels_N;schools_500;schools_N;nature_500;nature_N;cluster_R;cluster_CV;mall
14;21,0089711;52,2189014;Restaurant;fast_food;1398,43485235511;8255;52309;122,386853448276;122,582017786477;0,0920654149000606;0,094897627559311;0,213688673531193;0,228775162973867;48742;248720;1;1;41161,9347649112;248873,891458246;7;138;5;81;6;37;140435,759514964;934523,301119413;1;1;0
15;21,0431352;52,1450129;Restaurant;fast_food;9747,7103266723;10482;61097;116,302104828725;114,601334738321;0,131272657889716;0,139123033864183;0,10417859187178;0,0953401967363373;21134;81230;1;1;54823,4826594554;328376,882329198;6;9;0;1;5;13;0;651922,602891294;1;0;0
16;21,0581892;52,2316943;Restaurant;fast_food;2948,0628992671;7880;44439;128,737300435414;123,356453558504;0,0988578680203046;0,11066855689822;0,262690355329949;0,237786628862036;24422;105993;0;0;8300,48846320443;102694,504251767;1;25;0;7;8;7;0;736843,970267595;1;1;0
17;21,0507947;52,2376393;Restaurant;fast_food;2553,93088967908;3584;45015;123,580786026201;123,854990302849;0,118582589285714;0,111207375319338;0,208705357142857;0,229367988448295;31212;145641;0;1;21080,1849128656;158463,92334628;6;42;1;13;3;17;132595,18639221;773865,475884965;1;0;0
18;21,0357138;52,1620752;Restaurant;fast_food;7787,33658491935;6607;49550;119,647606382979;114,71595094683;0,121083699107008;0,123995963673058;0,150295141516573;0,145832492431887;9392;93954;0;1;35006,9459087967;273931,336629079;2;54;1;0;4;14;29098,1916473612;675467,006736072;1;1;0
19;21,0465864;52,1871809;Restaurant;fast_food;5320,66354936983;6389;40980;124,411661397963;121,813261163735;0,10658945061825;0,109199609565642;0,242447957426827;0,229990239141044;19300;86117;0;0;44075,8689081316;115279,153829617;2;13;11;3;1;13;870,216114677811;434223,41149052;0;1;0
20;21,019767;52,1823358;Restaurant;fast_food;5413,37233823156;9665;50440;119,609179731879;122,516322569261;0,103466114847387;0,106363996827914;0,235902741852043;0,225138778747026;21314;122427;1;1;52135,1299314805;267108,304950607;4;23;2;18;3;23;18023,516247874;295789,598012982;0;1;0
21;21,0188807;52,1717333;Restaurant;fast_food;6588,72847265133;7042;51674;119,856384639401;119,217715934159;0,114882135756887;0,109668305143786;0,213291678500426;0,199055617912296;20512;97027;1;1;38730,7747630387;273110,588459756;11;38;9;11;4;18;115556,397738242;485752,601313135;1;1;0
22;21,0187706;52,1718098;Restaurant;fast_food;6579,92843912874;7097;51625;121,228179551122;118,991261559345;0,114837255178244;0,109927360774818;0,215020431168099;0,19963196125908;20512;97027;1;1;38132,8196938829;274196,47829014;11;38;9;11;4;18;111836,994829638;487073,037659122;1;1;0
23;20,9825643;52,2529375;Restaurant;fast_food;3307,58062587121;5689;62513;128,382175832999;126,094976310174;0,124802249956056;0,096315966279014;0,222886271752505;0,243517348391535;33691;140444;0;1;19341,9984958286;169839,91511994;3;46;7;5;5;23;8868,78362839904;268682,423671754;1;1;0
24;20,9821803;52,2494521;Restaurant;fast_food;3050,57366846157;7505;69522;127,49317975144;126,448649881111;0,106329113924051;0,0979833721699606;0,221718854097268;0,238528811023849;29195;166741;0;1;25651,3915001352;182186,525469445;1;73;8;9;8;25;1065,0662591917;250551,562459468;0;1;0
25;20,9942725;52,2418807;Restaurant;fast_food;1873,3974651013;15647;78918;126,571097596293;127,363872082973;0,0866619799322554;0,0909931827973339;0,250974627724164;0,253845763957526;26794;191368;0;1;21974,9136195084;300070,439028151;14;242;0;131;7;36;22278,5819417395;448875,573462513;1;1;0
26;20,9938324;52,2423114;Restaurant;fast_food;1927,51266082699;15869;78582;126,8944809837;127,411373173202;0,0883483521330897;0,0909623068896185;0,246707416976495;0,253620421979588;26276;193693;0;1;23184,7756925747;290119,587159294;15;237;0;126;7;34;12868,9758788873;456777,757346188;1;1;0
27;21,0456475;52,2480962;Restaurant;fast_food;2833,2221591143;5213;51662;113,647540983607;115,806842391077;0,137540763475926;0,12608880802137;0,129675810473815;0,160775812008827;44607;159673;1;1;67281,9267448423;186773,819658736;14;75;4;9;2;20;23391,1857311221;850197,594475845;0;0;0
28;20,9988853;52,2388725;Restaurant;fast_food;1417,05605700107;11337;79785;131,131498470948;126,681251243004;0,0881185498809209;0,0885630130977001;0,272294257740143;0,251914520273234;19749;272019;0;1;56610,8649354565;303168,001187579;22;285;10;158;6;34;75411,3759361193;429947,613223006;1;1;0
29;21,0951069;52,2441843;Restaurant;fast_food;5664,58000593821;10635;65351;119,640644361834;120,415528348342;0,112458862247297;0,119630916129822;0,181946403385049;0,175177120472525;37081;152114;0;0;43939,2150257602;155213,998770654;0;17;1;8;3;21;3737,11551905437;191644,059201083;1;1;0
30;21,095159;52,2442881;Restaurant;fast_food;5671,03286975174;10564;65153;119,762845849802;120,566031348387;0,113025369178342;0,119487974460117;0,182979931843998;0,17494205946004;37081;149154;0;0;43869,0154634957;153462,350735538;0;17;1;8;3;21;4296,03971950808;193821,27697089;1;1;0
31;21,0952146;52,2442407;Restaurant;fast_food;5673,31830686298;10593;65177;119,635081899233;120,497987076694;0,112715944491645;0,119643432499194;0,182573397526669;0,174846955214263;37081;151250;0;0;43698,0915641237;154376,773139436;0;17;1;8;3;21;4097,77117319416;193075,234878983;1;1;0
32;20,9930786;52,2254083;Restaurant;fast_food;1621,50169268601;7067;60715;124,634456452638;122,334114545188;0,0871656997311448;0,0961871036811332;0,227536436960521;0,234752532323149;34231;231648;0;1;48666,8319041091;305359,006554657;20;117;13;109;5;32;16406,0126385777;334752,414026338;1;1;0
33;20,9565348;52,2121662;Restaurant;fast_food;4510,15412774573;2057;37742;115,618448637317;119,11175616836;0,143898881866796;0,116925441153092;0,174039863879436;0,205050076837476;17582;110502;0;0;34923,5591265832;164873,379421114;6;13;0;14;0;15;13009,5495152503;539128,226056388;1;0;0
34;21,1223558;52,2367166;Restaurant;fast_food;7358,92713681109;2694;27477;109,81308411215;117,639603960396;0,148106904231626;0,139170942970484;0,15887156644395;0,145721876478509;27950;77337;0;0;35030,9297836141;94708,9139946749;0;6;1;2;1;5;0;511891,027700644;1;0;0
35;21,0361189;52,2539348;Restaurant;fast_food;2939,18064028368;12523;49010;109,625041848008;117,599786884518;0,127924618701589;0,126953682921853;0,1151481274455;0,164313405427464;52022;142351;1;1;25886,3236360343;239475,363969187;14;159;3;7;4;19;41749,9049207677;337247,447655881;1;1;0
36;21,0943097;52,2436381;Restaurant;fast_food;5596,35616376567;11071;66534;118,794466403162;120,74251020205;0,113539878963057;0,119127062855082;0,177400415499955;0,176180599392792;31808;163840;0;0;45044,232345017;160038,159125132;0;16;1;8;2;23;1702,36854008422;183439,657626703;1;1;0
37;21,015092;52,2329534;Restaurant;fast_food;228,495882925002;9769;64283;120,419675090253;125,017502100252;0,0880335755962739;0,0887170791655648;0,225509263998362;0,244839226545121;64235;217222;1;1;35050,1049002108;279731,71354277;24;424;49;136;4;41;5056,68533674295;883299,813809913;1;1;0
38;20,9388352;52,275395;Restaurant;fast_food;7183,93987153887;13052;65478;122,12389380531;119,136546184739;0,107416487894576;0,114649195149516;0,215216058841557;0,19834142765509;19731;115278;0;1;36464,7720702104;300044,478799003;0;15;1;0;4;16;0;253230,328055548;1;0;0
39;20,937435;52,2742199;Restaurant;fast_food;7164,96230324684;13264;61830;121,435726210351;118,820781426954;0,107056694813028;0,116092511725699;0,215847406513872;0,193077793951156;23221;107523;0;1;36080,8158459225;301098,915411795;0;8;1;0;5;14;0;185759,035553716;1;0;0
40;20,9501178;52,2711994;Restaurant;fast_food;6306,9983983783;11387;62474;127,376198083067;122,509527371158;0,0992359708439449;0,114543650158466;0,254325107578818;0,2218362838941;23154;118954;0;1;53016,3964812417;240664,993017925;0;6;0;1;4;18;42612,0676996999;109235,985654817;0;1;0
41;21,0197015;52,2317297;Restaurant;fast_food;330,288698752754;10407;60182;121,331348362399;123,783140594207;0,088209858748919;0,0903260110996644;0,222542519458057;0,24186633877239;53246;230628;0;1;25568,3297564411;230860,663648423;200;252;46;121;6;39;54764,8812364104;951025,877263603;1;1;0
42;21,0206691;52,2156276;Restaurant;fast_food;1742,07566862158;6578;55539;123,058663953883;122,672600433005;0,088172696868349;0,0980752264174724;0,23791425965339;0,223842705126128;38884;175862;1;1;28301,360217681;184573,639712403;13;174;0;54;6;36;75261,7815603055;1706583,21596805;1;1;0
43;21,0171287;52,2307184;Restaurant;fast_food;142,779500697728;11055;62494;121,676358532184;123,53614479379;0,0861148801447309;0,0899606362210772;0,215558570782451;0,24136717124844;71687;244490;1;1;35276,6464518619;261752,157233042;89;357;56;118;5;44;12213,7924245609;937043,351895139;1;1;0
44;21,0138693;52,230044;Restaurant;fast_food;125,262992172847;10709;64345;122,501558279659;123,96449704142;0,0893640862825661;0,0888180899836817;0,218694555980951;0,240267309037221;58264;257160;1;1;43985,2901030999;277250,021744934;18;409;41;139;4;42;4008,6047616536;842676,431089443;1;1;0
45;21,0189776;52,2356239;Restaurant;fast_food;589,857416443609;7852;59153;122,688598979013;124,225768545544;0,087366276107998;0,0893445810018089;0,229495669893021;0,244045103375991;32405;235330;1;1;30804,4801833269;223347,176166673;27;454;53;112;8;27;39006,9629182721;900701,740088292;1;1;0
46;20,9924229;52,2252536;Restaurant;fast_food;1669,49118972156;7166;59830;124,921531701193;122,251114413076;0,0888919899525537;0,0964064850409494;0,232207647222997;0,233795754638141;41040;218802;0;1;47130,9284988329;302324,935955389;28;110;10;111;3;34;16406,0126385777;328936,918351086;1;1;0
47;20,9777857;52,2119443;Restaurant;fast_food;3307,1837781911;9086;56636;124,179620034542;120,880620880621;0,100044023772837;0,106186877604351;0,233105877173674;0,232643548273183;46111;142351;0;0;21734,5153409047;202393,377299826;10;63;0;15;5;27;19781,1745458909;1000451,52761409;1;1;0
48;21,0162726;52,2233983;Restaurant;fast_food;838,828842866694;14647;49003;120,58734939759;123,299156983368;0,0885505564279375;0,0901373385302941;0,209872328804533;0,239026182070485;38183;272479;1;1;27976,6457169214;238532,197980108;12;378;8;113;6;38;10284,0653683503;1294775,98797187;1;1;0
49;21,0151053;52,2216692;Restaurant;fast_food;1027,13099832964;14897;46413;120,402426394437;123,784956605593;0,0897496140162449;0,0896946976062741;0,211720480633685;0,237110292374981;47085;250530;1;1;36878,1440880478;221889,295551254;13;375;4;116;7;35;6905,01144701501;1377797,74217081;1;1;0
50;21,0168729;52,2292554;Restaurant;fast_food;220,977654238338;11410;61099;120,057859209257;124,224742192374;0,0865907099035933;0,0898214373394;0,208851884312007;0,240985940850096;73319;239615;1;1;32914,7413188354;256104,430335885;10;412;50;117;5;40;5006,2469634798;953761,741572756;1;1;0
51;21,0226786;52,2072582;Restaurant;fast_food;2681,69079028147;8286;63628;123,523064472619;124,121169425854;0,104392951967174;0,10060036461935;0,22797489741733;0,2283114352172;23758;151056;0;1;14039,8378432926;164035,436180529;16;135;10;10;6;29;112759,429848832;1340849,63358031;1;1;0
52;20,9802097;52,2157913;Restaurant;fast_food;2915,12704744594;9221;52156;120,91518926689;121,638619751827;0,103459494631819;0,100908812025462;0,212232946535083;0,231497814249559;51034;150063;0;0;20819,0065818553;199390,746498924;11;84;0;22;6;29;26660,1024530472;762685,193298968;1;1;0
53;21,0957671;52,2273605;Restaurant;fast_food;5528,50599307421;9563;55343;113,412184780183;116,716920546658;0,117640907664959;0,120213938528811;0,114712956185298;0,143288220732523;25044;87573;0;0;49191,173828445;172835,838392962;5;15;0;4;3;12;13447,7498285504;143785,194779312;1;1;0
54;21,0179768;52,21873;Restaurant;fast_food;1368,76517015433;11198;47692;124,31891025641;122,288510836635;0,0906411859260582;0,0937264111381364;0,221736024290052;0,228969219156253;53347;221641;1;1;31979,848294931;195052,318834436;12;243;1;73;6;41;56890,1529017478;1607334,4379824;1;1;0
55;20,9466855;52,2386068;Restaurant;fast_food;4749,2847844772;11447;47830;127,755670513331;121,036092240861;0,0986284616056609;0,110098264687435;0,232812090504062;0,200648128789463;19468;141718;1;1;32302,1460533212;231229,433008824;6;55;0;2;2;22;161767,095677802;863551,769325237;1;0;0
56;21,013953;52,1962982;Restaurant;fast_food;3850,93441337099;11423;62638;126,10847189232;123,276538105083;0,0947211765735796;0,109214853603244;0,246520178587061;0,22679523611865;10126;129251;1;1;26422,4740463531;186552,43174634;2;43;2;6;3;37;11494,8307645665;563720,827474202;1;0;0
57;21,1048437;52,2317564;Restaurant;fast_food;6135,07182519003;6943;56495;120,133164235891;114,662968310662;0,142877718565462;0,122453314452606;0,118680685582601;0,132277192671918;5480;154984;0;0;34249,79154038;225321,006746209;7;12;0;2;2;12;1638,76053321772;248130,268105022;1;0;1
58;21,0973063;52,2437073;Restaurant;fast_food;5796,50834561326;10641;63304;118,635709882885;120,910106085985;0,114556902546753;0,120355743712878;0,177051029038624;0,171253001390118;39407;141035;0;0;35323,6027262409;169365,30553068;0;15;1;8;3;22;3566,77693294942;206491,311154463;1;1;0
59;21,0966927;52,2239719;Restaurant;fast_food;5630,93471719477;10562;41550;112,216194494676;115,765695591214;0,116928612005302;0,120625752105897;0,115319068358265;0,132202166064982;36397;58792;0;0;49782,3473294102;137979,738096239;0;19;0;4;2;8;618,79330914594;187918,459745657;0;1;0
60;21,095962;52,2241182;Restaurant;fast_food;5579,24658665488;10885;42234;111,400271897456;116,19657025851;0,118327974276527;0,119524553677132;0,117041800643087;0,134252024435289;36397;58348;0;0;53506,2254928848;135408,545309618;1;18;0;4;2;7;618,79330914594;193865,327215022;1;1;0
61;21,0929346;52,2268027;Restaurant;fast_food;5340,45336547754;10610;54279;111,354581673307;117,142057046846;0,118190386427898;0,118830486928646;0,120923656927427;0,148547320326461;19967;99216;0;0;42451,6845243114;177292,642387422;6;14;0;4;3;11;47466,025569537;136904,835679488;1;1;0
62;21,0319556;52,235724;Restaurant;fast_food;1273,01562739983;5270;44859;122,738799661877;121,012957579938;0,0895635673624288;0,0990659622372322;0,248956356736243;0,22026795068994;21008;145277;1;1;4545,03848103373;200169,17824263;10;320;5;115;2;33;140811,199823317;674303,890763012;1;1;0
63;21,0062124;52,210148;Restaurant;fast_food;2386,95851927729;4820;56461;121,40560404226;123,82953419227;0,117842323651452;0,105807548573352;0,239834024896266;0,224367262358088;22151;161038;1;1;44377,5009934438;207948,192464944;4;72;0;15;5;39;194898,017773933;948622,949523875;0;0;0
64;21,0182236;52,2253087;Restaurant;fast_food;658,636136431499;13120;53362;119,875984581867;123,561942268214;0,0864329268292683;0,0908699074247592;0,210975609756098;0,238128256062366;34274;270721;0;1;32485,3296735972;239718,893790907;10;393;17;121;6;39;16256,5808656191;1217425,15327315;1;1;0
65;21,0180857;52,2267574;Restaurant;fast_food;505,192298683427;12580;56038;121,089630931459;123,901230621704;0,0838632750397456;0,0902244905242871;0,213910969793323;0,23896284663978;51610;265293;0;1;32318,3470021422;244946,80695325;6;407;29;113;5;41;3898,97953011758;1058134,68826287;1;1;0
66;21,1202296;52,2384515;Restaurant;fast_food;7233,97555513873;4162;29184;113,326499231164;117,612407725002;0,142239308024988;0,137541118421053;0,165064872657376;0,144394188596491;26952;103328;0;0;36217,8588447317;96948,5472760903;0;8;0;2;1;7;0;394478,309706232;1;0;0
67;21,0305574;52,2524788;Restaurant;fast_food;2624,11208917859;6886;49471;111,811750230698;117,790006603566;0,113128085971536;0,121343817590103;0,150159744408946;0,165127044126862;34150;160012;1;1;26462,337984377;215312,434119446;29;253;3;17;4;21;187729,179244677;307287,971508106;1;0;0
68;21,0309383;52,2527642;Restaurant;fast_food;2663,68774527359;7373;49388;111,0188895249;117,644985016746;0,115556761155568;0,121689479225723;0,147836701478367;0,164695877541103;39688;155932;1;1;26383,8825603699;214698,238252852;28;249;3;13;4;21;181198,764986936;300211,475681141;1;0;0
69;21,0333084;52,2344091;Restaurant;fast_food;1306,46992410974;5625;43396;122,684085510689;120,34018786494;0,0961777777777778;0,0981426859618398;0,247288888888889;0,220757673518297;19532;153912;0;1;10085,2746541272;189705,34105835;10;308;2;104;2;30;149595,916368893;698991,704068807;1;1;0
70;21,0313178;52,2340419;Restaurant;fast_food;1164,47940108152;6100;46103;122,38425082027;121,499951955415;0,0918032786885246;0,0970218857774982;0,242786885245902;0,222718695095764;26040;170111;0;1;8957,48481868536;175490,369569923;99;259;2;123;2;31;183721,852099906;630619,791464346;1;1;0
71;20,9578521;52,1906892;Restaurant;fast_food;5942,30769614958;3353;21126;117,303953337654;118,605132450331;0,108559498956159;0,132017419293761;0,232627497763197;0,197529111047998;15076;43993;0;0;35207,8766928404;257956,607257193;5;44;23;4;3;6;1578,09885446312;146410,551898104;1;1;0
72;21,0790248;52,2458724;Restaurant;fast_food;4676,43082139519;11751;57679;125,15807625982;121,178771378173;0,109182197259808;0,115241248981432;0,189260488469066;0,197316180932402;39864;121695;0;0;11443,7952540163;170421,810364706;3;8;0;8;6;15;32523,0478625418;426797,284467933;1;1;0
73;21,0048579;52,1708203;Restaurant;fast_food;6721,42898399848;6797;32753;118,975515463918;121,708522304204;0,104457849051052;0,109669343266266;0,219802854200383;0,206240649711477;12472;89277;0;1;34419,2653592175;281339,776627206;0;30;1;39;6;9;22621,3267515575;349231,244688122;0;0;0
74;21,0113517;52,2446264;Restaurant;fast_food;1548,22795414191;6547;60033;128,436845778088;128,097572096204;0,0837024591415916;0,087318641413889;0,275087826485413;0,253677144237336;26953;148607;0;1;32717,3838616777;209924,929015213;117;280;23;82;5;37;125795,047967476;791035,000204692;1;1;0
75;21,0638351;52,1860532;Restaurant;fast_food;6001,54682089231;5846;36907;118,297236743839;121,039707731928;0,108450222374273;0,110060422142141;0,2290455011974;0,231907226271439;17656;85946;0;0;10542,8702272926;147671,36659974;5;4;0;12;3;12;75680,507389258;140012,173298007;1;1;0
76;21,083621;52,1682858;Restaurant;fast_food;8397,34502996494;2289;15055;118,207816968541;114,887239508992;0,152031454783748;0,176619063434075;0,139799038881608;0,126668880770508;11442;29288;0;0;6896,54878993288;49006,0481989258;6;84;0;2;3;5;86605,5133882802;728666,452174954;1;0;0
77;21,0878278;52,2498915;Restaurant;fast_food;5401,28645604591;8812;50872;120,134898825881;121,761115954664;0,117113027689514;0,114306494731876;0,194280526554698;0,188099543953452;17807;130532;0;0;21063,1103767679;119173,532535455;0;6;5;4;1;22;69429,2824853078;68252,7517789613;1;0;0
78;21,0878358;52,2500082;Restaurant;fast_food;5406,87659293814;8770;50530;120,075282308657;121,788175393934;0,11733181299886;0,113932317435187;0,194640820980616;0,188007124480507;15933;131313;0;0;20341,1667848067;120343,878182093;0;6;5;4;1;22;69359,7653963596;65060,5108672853;1;0;0
79;21,0877391;52,2498937;Restaurant;fast_food;5395,80667455895;8824;50840;120,655163790948;121,69893598465;0,117520398912058;0,114142407553108;0,194696282864914;0,188217938630999;17807;130532;0;0;20816,7049645113;120853,818835404;0;6;5;4;1;22;69604,9999474553;68570,5448314473;1;0;0
80;20,9157066;52,2059636;Restaurant;fast_food;7335,18407576339;3015;19104;110,691823899371;110,884203554476;0,149585406301824;0,184516331658291;0,133333333333333;0,109034757118928;14228;50731;0;0;3477,17491816221;139313,803674539;5;46;0;4;1;4;72269,540034605;308302,617472992;1;0;0
81;20,9154336;52,2056591;Restaurant;fast_food;7365,33373613645;3073;19341;107,215104517869;111,677793586516;0,151643345265213;0,18644330696448;0,132118451025057;0,107440153042759;14228;52646;0;0;2720,33862703316;135477,027432857;5;46;0;4;1;5;69325,7819708391;305596,295806977;1;0;0
82;20,9375842;52,19079;Restaurant;fast_food;6925,69308050733;308;7770;131,578947368421;111,141304347826;0,123376623376623;0,162934362934363;0,100649350649351;0,126640926640927;3038;49033;0;0;42102,1916552874;232450,151689322;0;27;0;17;1;1;0;60253,6415386316;0;0;0
83;21,1084117;52,2413459;Restaurant;fast_food;6482,47940908191;9250;45593;115,667987875962;118,755397754534;0,131135135135135;0,127278310266927;0,152432432432432;0,159059504748536;34275;114528;0;0;28094,7072432686;168609,079872453;0;12;0;4;2;15;66155,0790339175;151726,88926643;0;1;0
84;21,0567022;52,247695;Restaurant;fast_food;3403,58214648865;4779;50048;121,25;118,483433011743;0,137894957103997;0,122682225063939;0,168863779033271;0,17866847826087;25339;161428;0;1;39160,5430058969;206385,461925656;11;40;1;9;3;22;102798,294333616;652955,240809704;1;0;0
85;21,0116354;52,2361062;Restaurant;fast_food;624,76689977695;8303;67218;127,354874041621;125,284043301941;0,0855112609900036;0,0888898806867208;0,263157894736842;0,245276562825434;32855;246272;1;1;38271,1645595318;284375,977036054;35;486;26;186;5;43;77798,1008300671;686310,120798005;1;1;0
86;21,0109292;52,235943;Restaurant;fast_food;628,115206087981;8457;68098;128,629359286294;125,199246006812;0,0844271018091522;0,0892096684190431;0,263686886602814;0,243825075626303;30691;252553;1;1;39474,535297889;287415,733907492;36;480;25;186;3;46;82713,4831094058;659512,93177403;1;1;0
87;21,0552194;52,250148;Restaurant;fast_food;3480,32017278055;6040;48594;119,078708741386;115,246279234585;0,123509933774834;0,130365888792855;0,178476821192053;0,155430711610487;35475;170478;0;1;43473,5906255495;222607,81427614;5;56;1;9;4;19;4523,80020137624;781793,534298824;1;0;0
88;21,0119872;52,2204173;Restaurant;fast_food;1185,17518469551;12151;48190;119,411339833875;123,733692371976;0,0914328038844539;0,0919277858476862;0,209530079828821;0,233575430587259;53538;238519;1;1;40235,5404795012;234701,466521216;13;222;7;94;6;36;46452,7844942789;1184302,5637706;1;1;0
89;21,0697943;52,2456672;Restaurant;fast_food;4084,18016078693;6280;58917;117,677642980936;123,627875199271;0,106687898089172;0,117589150839316;0,200955414012739;0,201792351952747;26343;147952;0;0;27206,1450106271;148348,784634569;4;26;1;4;7;19;151454,929044751;648285,775471399;1;0;0
90;21,0380596;52,2522847;Restaurant;fast_food;2851,36772025506;11764;48872;109,286603807152;117,218543046358;0,128782726963618;0,127189392699296;0,112121727303638;0,1633450646587;44037;139861;1;1;35697,009944379;240733,432386592;14;145;3;7;3;21;5079,30595802137;457151,750261761;1;1;0
91;21,0136106;52,2481641;Restaurant;fast_food;1923,55901891844;5290;49396;128,608470181504;126,909825899214;0,079773156899811;0,0892987286419953;0,245557655954631;0,252044699975707;20552;153312;0;1;28551,1988314593;176293,723820672;82;322;8;58;4;30;83986,4552985343;936496,598123637;1;1;0
92;21,0248554;52,2423183;Restaurant;fast_food;1435,98628022982;4671;48219;124,675324675325;121,95166858458;0,103832155855277;0,0962276281133993;0,216227788482124;0,223355938530455;11417;186199;1;1;13028,2579869842;197066,02033443;22;471;3;96;4;26;109078,782431799;786072,118370418;1;1;0
93;21,0311134;52,2615549;Restaurant;fast_food;3582,9264118101;7477;50354;122,994333432747;115,261627906977;0,122107797244884;0,13085355681773;0,17573893272703;0,145509790681972;22429;134569;0;1;55362,6697279735;160894,81832521;10;136;1;5;5;14;11231,2467046173;250931,270937194;0;1;0
94;21,0899261;52,2284506;Restaurant;fast_food;5122,55566164714;9668;61926;116,5770609319;116,41097326577;0,119673148531237;0,117010625585376;0,12546545304096;0,160110454413332;23354;108187;0;0;39074,5386077827;204981,540494191;11;10;0;4;2;13;73226,9937706595;57548,0833731122;0;1;0
95;20,9991296;52,2268955;Restaurant;fast_food;1176,1528197424;6227;69487;123,430211697165;122,993485446552;0,092500401477437;0,0910098291766805;0,244740645575719;0,237353749622231;45902;258626;0;1;55062,5391469364;304700,210087394;13;149;28;121;9;31;18091,0246703012;377950,129137087;1;1;0
